	Sample.id	Blautia	Bacteroides	Escherichia.Shigella	Streptococcus	Faecalibacterium	Clostridium.sensu.stricto.1	Ruminococcus.torques.group	Parabacteroides	Roseburia	Lachnoclostridium	Phascolarctobacterium	Ruminiclostridium.5	Romboutsia	Alistipes	Butyricicoccus	Subdoligranulum	Dorea	Eubacterium.coprostanoligenes.group	Ruminococcaceae.UCG.002	Ruminococcaceae.UCG.013	Eubacterium.hallii.group	Lachnospiraceae.NK4A136.group	Fusicatenibacter	Lachnospira	Ruminococcus.2	Collinsella	Agathobacter	Ruminococcus.1	Anaerostipes	Christensenellaceae.R.7.group	Erysipelotrichaceae.UCG.003	Eubacterium.eligens.group	Klebsiella	Desulfovibrio	Family.XIII.AD3011.group	Bilophila	Ruminococcaceae.UCG.005	Ruminococcaceae.NK4A214.group	Odoribacter	Coprococcus.3	Bifidobacterium	Ruminococcaceae.UCG.004	Sutterella	Prevotella.9	Eubacterium.ventriosum.group	Butyricimonas	Lactobacillus	Ruminiclostridium.9	Intestinibacter	Fusobacterium	Ruminococcus.gnavus.group	Veillonella	Lachnospiraceae.ND3007.group	Turicibacter	Coprococcus.1	Ruminococcaceae.UCG.014	Enterobacter	Ruminococcaceae.UCG.003	Holdemania	Flavonifractor	Oscillibacter	Marvinbryantia	Lachnospiraceae.UCG.006	Lachnospiraceae.UCG.010	Haemophilus	Actinomyces	Ruminococcus.gauvreauii.group	Terrisporobacter	Eubacterium.brachy.group	Coprococcus.2	Parasutterella	Lachnospiraceae.CAG.56	Family.XIII.UCG.001	Negativibacillus	Akkermansia	Slackia	Erysipelatoclostridium	Clostridium.innocuum.group	Barnesiella	Ruminococcaceae.UCG.010	Holdemanella	Enterococcus	Hungatella	Eubacterium.ruminantium.group	Rothia	Eggerthella	Lachnospiraceae.FCS020.group	Methanobrevibacter	Weissella	Peptococcus	Granulicatella	Tyzzerella.4	Eisenbergiella	Ruminococcaceae.GCA.900066225	Gemella	Prevotella.2	Megamonas	Intestinimonas	Ruminiclostridium.6	Dialister	Anaerotruncus	Lactococcus	Lachnospiraceae.UCG.001	Eubacterium	Candidatus.Soleaferrea	Rhodococcus	Megasphaera	Adlercreutzia	Paraprevotella	Faecalitalea	Lachnospiraceae.GCA.900066575	Cloacibacillus	Eubacterium.xylanophilum.group	Fournierella	Defluviitaleaceae.UCG.011	Staphylococcus	Eubacterium.nodatum.group	Lachnospiraceae.NC2004.group	Alloprevotella	Lachnospiraceae.UCG.004	Mailhella	Allisonella	Catabacter	Moryella	Paeniclostridium	Victivallis	Sellimonas	Raoultibacter	Mogibacterium	Lachnospiraceae.UCG.003	Acinetobacter	Pyramidobacter	Enterorhabdus	Solobacterium	Cellulosilyticum	Olsenella	Epulopiscium	Prevotellaceae.NK3B31.group	Phocea	Senegalimassilia	Parvimonas	Acidaminococcus	Citrobacter	Synergistes	Coprobacillus	Tyzzerella	Corynebacterium.1	Ezakiella	Porphyromonas	Howardella	Atopobium	Ruminococcaceae.CAG.352	Ruminococcaceae.UCG.009	Lachnospiraceae.UCG.008	Eubacterium.fissicatena.group	Peptostreptococcus	Comamonas	Hydrogenoanaerobacterium	Prevotellaceae.UCG.001	Eubacterium.oxidoreducens.group	Bacillus	Oribacterium	Coprobacter	Campylobacter	Pseudomonas	Methanosphaera	Tyzzerella.3	Kluyvera	Oscillospira	Corynebacterium	Prevotella.7	Mitsuokella	Dielma	Prevotella	Prevotellaceae.Ga6A1.group	Angelakisella	Leuconostoc	Oxalobacter	Succinivibrio	Anaerofustis	Shuttleworthia	Peptoniphilus	Sanguibacteroides	Faecalicoccus	Cetobacterium	Catenibacterium	Gordonibacter	Pygmaiobacter	Ruminiclostridium	Enorma	Clostridium.sensu.stricto.13	Chryseobacterium	Ruminococcaceae.UCG.008	Neisseria	Prevotellaceae.UCG.003	Acetanaerobacterium	Peptoclostridium	Anaerococcus	Enhydrobacter	Proteus	Paraclostridium	Anaerofilum	Harryflintia	Sarcina	Cutibacterium	chao1	pielou_e	shannon	LogFB	Group
944	20-44_244	0.017415241	0.042358361	0.000983118	0.001615123	0.092679981	0.009480071	0.00546333	0.009732873	0.033201315	0.000940985	0.042288138	0.002247128	0.007218898	0.002261172	0.001011208	0.006952052	0.00358136	0.012190669	0.012612005	0.010266566	0.002443752	0.166427909	0.000294936	0.003216202	0.007822814	0.000477515	0.00623578	0.025785793	0.000280891	0.00172748	0.001193787	0.015870341	0	0.007176765	0.001362321	0.002724643	0.00265442	0.000561782	0.001474678	0.005603775	0	8.43E-05	0.01558945	0.293910283	0.000884807	0.000632005	2.81E-05	0.00046347	0.000196624	0.014311396	0.00061796	0	0.003188113	0.000182579	0.001137608	0.005800399	0	0.003511137	0.000224713	0.000365158	0.000323025	0.000674138	0.000730317	0.00092694	0.000168535	9.83E-05	0.000533693	0.000252802	0	0	0.000800539	0.000196624	0.000238757	0.002303306	0	0.000323025	0	0	0.000126401	0	0.002907222	0	0	0	2.81E-05	0	0.000266846	8.43E-05	0	0.000126401	0	0	0	0.000379203	0	0.019578102	0.007204854	0.00139041	0	0	7.02E-05	0	0	0	0	9.83E-05	0	0.000224713	0	2.81E-05	0.000140445	0	0	0.000379203	0	0	0	4.21E-05	0.019887082	8.43E-05	0.00092694	0	0	0	0	7.02E-05	0	0	0	0	0	0	0	0	0	0	0	0	8.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000730317	0.000294936	0	0	0	0	0	0	4.21E-05	0	0	0.00061796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003033623	0	0	8.43E-05	0	0	0	0	0	0	0	0	0	0	0	0	5.62E-05	0	0	0	363.6774194	0.718401996	6.109165386	1.260178061	20-85
945	20-44_274	0.136524234	0.054174845	0.002144043	0.00259701	0.001540088	0.002355428	0.049826363	0.035240827	0.000724747	0.005284614	0.013226634	0	0.021289446	0.004167296	0.000301978	0.013136041	0.050913483	0.000120791	0	0.002385626	0.007519251	0	0.013166239	0.004982636	0.012411294	0.007760833	0.000603956	0	0.002506417	0.000754945	0.002778197	0.000150989	0.009149932	0	0.00027178	0.000120791	0	0	0.001298505	0.000724747	0	0.000181187	0	0.034636872	0	0.00027178	0	0	0	0.023373094	0.000785143	0	0	0.000211385	0.00205345	0	0.024067643	0	0	0.00027178	0.000150989	0	0.000905934	0	0	0.000513363	0.001419296	0	0	0	0	0	0	0	0.001389099	0	0	0	0.000181187	0	0	0	0	0	0	0.000362374	0	0	0.000150989	0	0	0	0	0	0	0.001207912	0.39698022	0	0.000181187	0	0	0	0	0.000150989	0	0	0	0	0	0	0	0.000241582	0	0	0	0.000150989	0	0	0.006099955	0	0	0	0	0	0	0	0	0	0	0	6.04E-05	0	0	0	0	0	0	0	0.000181187	0	0	0	0.000241582	0	0	0	0	0	0	0.001449494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005526197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.1428571	0.59691108	4.297564197	2.749099984	20-85
946	20-44_273	0.048004892	0.409723284	0.000764409	0.003057636	0.11244458	0.005656627	0.051368292	0.015288182	0.029506192	0.004051368	0.008714264	0.001299495	0.001605259	0.030499924	0.00084085	0.014141569	0.023620242	0.005503746	0.007720532	0.003822046	0.001758141	0.010548846	0.008179177	0.005197982	0.000764409	0.011619018	0.007949855	0.000535086	0.004433573	0.002751873	0.005274423	0.009020028	0	0.007338327	0.000305764	0.000382205	0	0.000764409	0.002598991	0.007644091	0.006650359	0.001375936	0.005733068	0.034551292	0	0.001911023	0.000152882	0.000305764	0	0.000993732	0	0.002140346	0.000305764	0.000229323	0	0.012306987	0	0.00084085	0	0.000611527	0.000305764	0	0.001911023	0.008026296	0.000382205	0.000152882	0.002446109	0.000611527	0	0	0.000687968	0	0.000152882	0.000382205	0	0	0	0	0.004662896	0.000764409	0	0	0	0	0	0	0.000764409	0	0	0.005350864	0	0	0	0	0	0	0	0	0.000458645	0	0	0	0	0	0	0	0	0	0.002140346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000305764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001070173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.5454545	0.755845114	5.613105931	0.887003605	20-85
948	20-44_243	0.023470166	0.230012243	0.038739634	0.000970223	0.084848345	0	0.000785419	0.010764859	0.001409134	0.022730948	0.050520918	0.000623715	0.000138603	0.014876759	0.000993324	0.00748458	0.001316732	0.002795167	0.000392709	0.001986648	0.000808519	0.001386033	0.000254106	0.000277207	0.001339832	0	0.001732542	0	0.001755642	9.24E-05	0.001524637	0.001339832	0.004781815	0.014160641	0.000646816	0.000115503	0	0.000277207	0.001478436	0.000693017	0.000438911	0.000554413	0.000300307	0.363394858	0	6.93E-05	0	6.93E-05	0	0.000184804	0.001386033	0.000577514	0.00041581	0	0	4.62E-05	0	0	0.000300307	0	0.000161704	0	0	0	0.000161704	0	0.002286955	0	4.62E-05	0	0.001432235	0.001455335	9.24E-05	0.000161704	0	0	0	0	0.00166324	0	0.000762318	0	0.000462011	0	0.000138603	0.000369609	0	0	0.000323408	0.004481508	9.24E-05	0	0.001131927	0	0	0	0.051237035	0	0	0	0	0	0	0.000254106	0	0	0	0.000716117	0.015200166	4.62E-05	0	0	0	0.000115503	4.62E-05	0	0	0	0	0	0	0.001894246	0	0	0	0	0	0	0	0	0.000115503	0.000231006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62E-05	0	0	6.93E-05	0	0	0	0	0	0	4.62E-05	0	0	0	0	0	0	0	0	0	0	0	0.000623715	0	0	0	0	0	0	4.62E-05	0	0	0	0	0	0	0	0.000554413	0	0	0	0	0	0	0	0	0	0.000115503	0	0	0	0	0	201.8333333	0.612395282	4.685467956	0.548646754	20-85
949	20-44_242	0.105636799	0.04832822	0.013212998	0.002149912	0.103621257	0.000582268	0.008330907	0.003516001	0.011555775	0.002060332	0.017064923	0.00250823	0.028329564	0.00519562	0.00250823	0.02539583	0.013168208	0.018923701	0.022170963	0.035271986	0.008062168	0.025776544	0.045215327	0.015026986	0.016773789	0.001657223	0.024925537	0.002776969	0.016348286	0.010682373	0.003650371	0.055360222	0.001433274	0.011555775	0.000246344	0.002620205	0.006539314	0.004635747	0.000806217	0.013190603	0.001030166	0.000201554	0.000111975	0.018341433	0.000671847	0.000335924	0.000246344	0.000918191	0	0.000291134	0.000649452	0	0.006449735	0.000268739	0.002799364	0.023380288	0	0.000268739	0.000537478	0	0.000918191	0.000895796	0.002664995	0.002620205	0	0	0.004411798	0.000851007	0.000380714	0	0.000335924	0.007591875	0.000940586	0.000806217	0.000985376	0.000179159	0	0	0.000403108	4.48E-05	0	0	0	0.029695653	0	0	0.000918191	0	0.000470293	0.000223949	0	0	0	0.000268739	0	0.000447898	0.003583186	0.004994065	0.00629297	0	0.000470293	0	0	6.72E-05	4.48E-05	8.96E-05	0.000246344	0.000268739	0	0	0	0.000380714	0.000380714	0.000156764	0	0	0	0.000111975	0	0.000313529	0.00136609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-05	0.000268739	0	0	0	0	0	0	0.000201554	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246344	0	0	0	0	0.000156764	0	0	0	0	0	0	0	0	0	0	0.000380714	0	0	0.080464918	0	0	0	0	0	0	0	0	0	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338.2857143	0.766638274	6.440435707	3.5085878	20-85
951	20-44_270	0.017946455	0.477669903	0.000764931	0.000529568	0.035539865	0.00353045	0.001824066	0.007708149	0.117034422	0.005060312	0.014121801	0.000176523	0.005177994	0.000882613	0.001588703	0.000882613	0.003942336	0	0	0.001765225	0.001588703	0.063959988	0.00494263	0.037834657	0.000117682	0.001059135	0.024301265	0	0.00141218	0	0.00982642	0.004060018	0.000647249	0	0	0.000353045	0.000117682	0	0	0.001059135	0.000411886	0.000588408	0.018005296	0	0.002706678	0	0.000176523	0.000882613	0.00141218	0.023006767	0.018652545	0.000411886	0.002647838	0	0.000882613	0	0	0.000529568	0.000764931	0.000353045	0	0	0.007708149	0.002000588	0.000588408	0	0.001588703	0	0	0	0.000411886	0.0070609	0	0.003118564	0.00211827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032480141	0	0	0	0	0.000353045	0	0	0	0	0	0	0.000117682	0	0.000529568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000529568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0.655699485	4.714364263	0.969574361	20-85
952	20-44_269	0.130877115	0.071349065	0.001536064	0.010329475	0.02339715	0.101469279	0.003873553	0.000845948	0.00469724	0.0099065	0.001580588	0.000378451	0.163290294	0	0.0019813	0.001469279	0	6.68E-05	4.45E-05	0.009416741	0.018365984	0	0.007635797	0.009016028	0	0.00160285	0.000356189	0	0.005609973	6.68E-05	0.011576135	0.004608192	0.000645592	0	0	0.000445236	0	0	0	0.002582369	0.020280499	0	0.000779163	0	0	0	0	0	0	0.025289403	0.061219947	0	0	0.000957257	0	0.00024488	0.087577916	0	0	0.000133571	0	0	0	0	0.00135797	0	0	0.004318789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333927	0	0	0.002760463	0	0.000155833	0.042609083	0	0	0	0	0.103250223	0	0	0	0	0	0	0	0	0	0.001291184	0	0	0	0	0	0	0	0	8.90E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000356189	0.00024488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0.749167123	5.277428478	3.569457517	20-85
953	20-44_286	0.027774926	0.015350652	0.001617209	0.004928637	0.087149605	0.09692987	0.075829141	0.001668549	0.001617209	0.00043639	0.009189855	0.00030804	0.146780984	0.00038505	0.013605093	0.004184208	0.011474484	0.00069309	0.001180819	0.0005134	0.001180819	0.006905226	0.004697608	0.015042612	0.004004518	0.00092412	0.009061505	0.001848239	0.002566999	0.00053907	0.003491118	0.001257829	0	0.00046206	0	0	0.001232159	0	0.00041072	0.004107198	5.13E-05	0	7.70E-05	0.323416162	0.00071876	0.00020536	0.00092412	0.00015402	0.002900708	0	0.002079269	0	0.001386179	0.024925557	0.001950919	0.002104939	0.001180819	0.00048773	0	0	0	0.00020536	0.00061608	0	0.001822569	0.00017969	0.0005134	0.006725537	0	0.00087278	7.70E-05	0.00089845	0	0	0	0.00023103	0	0	0.001180819	0	0.015941062	0	0	0	0.0002567	0	0.00079577	0	0	0	0.00017969	0	0	0	0.00017969	0.012526953	0.001309169	0	0.00012835	0	0	0.00020536	0	0	0	0	0	0	0	0	0.00020536	0	0	0	0	0	0	0	0.005416367	0	0	0	0	0	0.006109457	0	0	0	0	0	5.13E-05	0	0	0	0.003876168	0	0.00056474	0	0	0	0	0	0	0	0	0	0	5.13E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001026799	0	0.00020536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00056474	0.00012835	0	0	0	0	0	0	0	0	0.001463189	0	0	0	0	199.5	0.698391893	5.333356727	1.45931974	20-85
954	20-44_285	0.061081385	0.267585331	0.000684112	0.014464072	0.075007941	0.006523492	0.00469105	0.014097584	0.108553837	0.002125632	0.011947519	0.002516553	0.001588116	0.03721078	0.008013878	0	0.003616018	0.000635246	0.001221628	0.000219893	0.004226832	0.032886218	0.007574092	0.006254734	0.055266437	0	0.014879425	0.032935083	0.001172763	0	0.004153534	0.030296367	0	0	0.000146595	0.001026167	0.000928437	0.001123897	0.001685846	0.004080237	0.006767817	0.001001735	0.000317623	0	0.001783576	0.004959808	0.000464219	0.001930172	0.000732977	0	0.001026167	0.000610814	0.005472892	0	0.001930172	0.016516406	0	0.003982506	0	0	0.00019546	0	0.003909209	0.000904004	0.000488651	0	0.000781842	0.00114833	0	0	0	0	0.001075032	0	9.77E-05	0	0.000122163	0	0	0	0	0	0	0.000293191	0.000122163	0.000464219	0	0	0	0	0	0	0	9.77E-05	0	0	0	0	0.045957634	0	0	0	0.005350729	0	4.89E-05	0	0	0	0.013218012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001514818	0	0	0	0	0.031249236	0	0.000171028	0	0	0	0	0	0	0	0	0	0.000268758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001808009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.5	0.761073034	5.865863198	1.532942295	20-85
955	20-44_268	0.130255164	0.012211422	0.00236938	0.008778858	0.057867558	0.017284326	0.020595383	0.001670717	0.005558931	0.015249089	0.22417983	0.000850547	0.017588092	0.000121507	0.000607533	0.02354192	0.022873633	0.00045565	0	0.02244836	0.013092345	0.000577157	0.045777643	0.007351154	0.00045565	0.008019441	0.018104496	0.00027339	0.004981774	0	0.027582017	0.00218712	0.001032807	0	0.000850547	0.002308627	0	0	0.000212637	0.046871203	0.032958688	0.00036452	0.00054678	0.079070474	0.00045565	0	0	9.11E-05	0	0	0	0.000334143	0.003675577	0	0.007472661	0.003068044	0	0	0.000243013	0	0	0.000577157	0	0.000212637	6.08E-05	0.000151883	0.003918591	0	0	0.000394897	0	0.003857837	0	0	0	0	0	0	0	0	0.038122722	0	0	0	0	0	0.000486027	0	0.000334143	0	0	0	0	0	0	0.004343864	0	0	0	0	0	0	0	0	0	0	0	0.000212637	0	0	0.000243013	0	0	0	0	0	0	0	0.00191373	0	0	0.000243013	0	0.000212637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001701094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668287	0.00045565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0.769377615	5.633327578	3.252669763	20-85
956	20-44_267	0.016815539	0.470355494	0.194442779	0.003686829	0.02215095	0	0	0.001888376	0	0.092590372	0	0.00020982	0	0	0.000329716	0	0.00020982	0	0	0	0.00077933	0	0	0	0	0.000479588	0	0	0.000959175	0	0.000119897	0	0.006474432	0	0	0	0	0	0	0	0.006294587	0	0	0	0	0	0	0	0.000509562	0.000329716	0.014957137	0	0	0	0	0	0.000899227	0	0	0	0	0	0	0	0	0.000329716	0	0	0	0	0.000239794	0	0	0	0	0	0.000119897	0	0	0	0	0	0	0	0.000719381	0	0	0	0	0	0.000599484	0.002577783	0	0	0.000119897	0	0.145045261	0	0	0	0	0	0	0	0	0	0	0	0.004346262	0	0	0	0	0	0	0.000149871	5.99E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99E-05	0	0	0	0	0	0	0	70	0.576786969	3.535290573	0.72802999	20-85
957	20-44_266	0.028923061	0.252722019	0.122916559	0.000799835	0.046080809	0.095077145	0.05665927	0.005573043	0.075855307	0.003973373	0.005598844	0.000361216	0.011042881	0.002115692	0.001857681	0.026704164	0.006450281	0.001006244	0	0.001522266	0.002244698	0.001161051	0.016667527	0.012126529	0.029645493	0.018860622	0	0.007250116	0.004024975	0	0	0	0.003534754	0	0	0.002218897	0	0	0.003096135	0	0.010114041	0.001212653	0.001496465	0.001057846	0.008669178	0.001290056	0.000593426	0.000309613	0.005934259	0.002038289	0.003147737	0.000387017	0.000516022	0.001986687	0.000722431	0	0.00136746	0	0	0.002167294	0.002012488	0	0.002605914	0	0.000361216	0.000103204	0.000516022	0.001909283	0	0.000206409	0.000258011	0.000180608	0	0	0.001264255	0	0.000129006	0	0	0	0	0.001083647	0	0	0	0	0	0	0.000154807	0	0	0	0	0	0	0	0.06994685	0	0	0.00482481	7.74E-05	0.000954642	0	0	0	0	0.001212653	0	0	0	0	0.000258011	0	0	0	0	0	0	0	0.000258011	0	0.000412818	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16E-05	0	0	0	0	0	0.001186852	0	0	0	0.000154807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000567625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.7142857	0.714363266	5.520542498	1.649044137	20-85
958	20-44_284	0.066510744	0.142791015	0.000316718	0.14995371	0.06387955	0.001364323	0.009940067	0.010476051	0.097890172	0.001218145	0.000974516	0.001071968	0.001827218	0.00803976	0.007625591	0.027091556	0.004799493	0.007771768	0.009647712	0.000682161	0.003362082	0.005700921	0.002777372	0.04889636	0.016737319	0.00309409	0.000462895	0.007796131	0.002217025	0.017151489	0.000633436	0.027822443	0	0.006602349	0.000730887	0.000414169	0.002338839	0.000487258	0.002314476	0.004092969	0.002143936	0.001705404	0.000389807	0	0.007430688	0.002387565	0	0.000219266	0.000462895	0	0	0.009891341	0.000414169	0	0.001559226	0.032037227	0	0.000657799	7.31E-05	0	4.87E-05	0.002046484	0.001851581	0.001023242	0.052428982	0.000609073	0.001291234	0	0.000292355	0.007503776	0.00017054	0.002485017	0.000365444	0.004555864	0	0.000560347	0	0	0	0.00017054	0	0	0	0.001193783	0.000316718	0	0.000365444	0	0	4.87E-05	0.000706524	0	0	0.000462895	0.001047605	0	0	0	0.006090727	0	9.75E-05	0	0.000560347	0	0	0.000146177	0	0	0.001242508	0	0.001096331	0	0.001559226	0	4.87E-05	0.000633436	0	0	0	0	0	0	0	0	0.001607952	0	0	0	0	0.005725284	0	0	0	0	0	7.31E-05	0	0	0	0	0	0	0	0	0	0	0	9.75E-05	9.75E-05	0	0	0	7.31E-05	0	0	0	0	0	0	0	0	0	0	7.31E-05	0	0	0	0	0	0	0	0	0	0	0	9.75E-05	0	0.000146177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121815	0	0	0	0	0	0	0	0	0	0	0	302.5	0.769924277	6.339263673	2.469389324	20-85
959	20-44_265	0.036178425	0.083545046	0.001563416	0.01052863	0.018980848	0.059580809	0.016782294	0.014705882	0.022156537	0.003542115	0.008476646	0.002247411	0.022693961	0.008549932	0.003664256	0.021741255	0.00451925	0.000879422	0.002662693	0.002491694	0.003566543	0.001270276	0.002125269	0.016415869	0	0.003786398	0.005887239	0.006644518	0.005105531	0.01233633	0.004201681	0.000293141	0.001221419	0.000488568	0.000219855	0.002149697	0.001465703	7.33E-05	0.002784835	0.001880985	0.000122142	0.005496385	0.000952707	0.425859879	0.000341997	0.001538988	0.017417432	0	0.007475083	0	0	0.002320696	0.000879422	0.003981825	0.000293141	0.005007817	0.000928278	0.001025992	0	0.000317569	0.00014657	0.000683995	0.001148134	0.001465703	0.023231386	7.33E-05	0.001343561	0.018076998	7.33E-05	0	0.005056674	0.000928278	0.000659566	0.000561853	9.77E-05	0	0	0	0.000439711	4.89E-05	0	0	0	0	0	0	0.000415282	0	0	0	0.000122142	0	0	0.000635138	0.000317569	0	0	7.33E-05	0.000537424	0.000366426	0	0	0.001172562	0	0.000170999	0	0	0	0.002393981	0	0	0.000366426	0	0	0	0	0.000122142	0	0	0	0	0	0	0	0.000561853	0	0	0	0	0	0.000219855	9.77E-05	0.002051984	0	0	0	0	0	0.000122142	0.00090385	0	0	0	0	0	0	4.89E-05	0	0	0	0	0	0	0	0	0	7.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.77E-05	0	0	7.33E-05	0	0	4.89E-05	268.75	0.730845571	5.883196162	0.794887348	20-85
960	20-44_283	0.012630437	0.006276475	0.000619899	0.003693563	0.029780969	0.037426387	0.007929538	0.000490753	0.02303957	0.003822709	0.000645728	0.000103316	0.022213039	0.000516582	0.000955677	0.001084823	0.013741089	0.001084823	0.000206633	0	0.001523918	0.002505424	0.002298791	0.090970142	0.001368943	0.002066329	0.026758963	0.000439095	0.006224817	0.000232462	0.005449943	0.000387437	0.003745222	0.000129146	0	0	0.000206633	0	0	0.000749044	0	0	0.000852361	0.560130179	0.000852361	0	0	0	0.003409443	0	0.000206633	0.001911354	0.000309949	0.005579089	0.000516582	0.000568241	0	0.000490753	0	0	0	0.000103316	0.001549747	0.000154975	0.002737886	0	0	0.001549747	0	0.000955677	0	0.000929848	0	0	0	0.001084823	0	0	7.75E-05	0	0.00175638	0	0.000103316	0.00028412	5.17E-05	0	0	0	0	0	0	0	0	0	0	0.022368013	0	0	0	0.066200021	0	0	0	0	0	0	0	0	0.000361608	0	0	0	0	0	0	0	0	0	0.001911354	0	0	0.000439095	0	0	0	0	0	0	0	0.000439095	0	0	0	0	0	0	0	0	0	0.00147226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000774873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.25	0.712822108	5.152861775	0.734363119	20-85
964	20-44_281	0.115290964	0.129315389	0.035221503	0.003831707	0.172030427	0.002283924	0.001566658	0.003850582	0.080673474	0.014968195	0.014062176	0.001340154	0.004530097	0.007323657	0.001868665	0.007512411	0.009381076	0.000339757	0.00328432	0.016402726	0.008456181	0.000830518	0.010343721	0.010721229	0.012099134	0.023462127	0.007814417	0	0.029955265	0.000509636	0.012382265	0	0.000302006	0	0.000132128	0.000188754	0.000132128	7.55E-05	0.001359029	0.009192321	0.06036354	0	0.002000793	0	0.00419034	0.000283131	5.66E-05	0.001019272	0	0	0.008191925	0	0.004586723	0.002397176	0.003907209	0	0.000717265	0.001283527	0.000736141	0.000924895	0.001057023	0	0.00349195	0.000604013	0.003114442	0.000226505	0.006247759	0.000169879	9.44E-05	0	0.000377508	0.001812039	0	0	0	0	3.78E-05	0	0.000471885	0	0	0	0	0	0.000151003	0	0	0	9.44E-05	0.002453802	0	0.000377508	0	0	0	0.066592423	0	0.001566658	0	7.55E-05	0	0	0.001057023	0	9.44E-05	0	0.000887144	0.001057023	0.007097152	0.000226505	0.000169879	0.000113252	0	0	0	0	0	0	0	9.44E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151003	0	0	0.000151003	0	5.66E-05	0	0	0	0	0	0	0.00024538	5.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.78E-05	0	0.000113252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.3	0.760995147	6.039742957	1.995808026	20-85
